Gene	VarianceMedian_Islands	VarianceMedian_PocilloGG	VarianceMedian_SymbioGG	sd_Islands	sd_PocilloGG	sd_SymbioGG	Q1_Islands	Q1_PocilloGG	Q1_SymbioGG	Q3_Islands	Q3_PocilloGG	Q3_SymbioGG	Residuals
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold580.1	0.0369	0.0184	0.803	0.00631522116387256	0.00503347425392241	0.0772994061356416	0.0339	0.0158	0.8011	0.0392	0.0217	0.8069	0.1417
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6373.2	0	0	0.8026	0.000258613097009711	2.32801198951156e-05	0.0772079710373815	0	0	0.8007	0	0	0.8063	0.1974
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3665.4	0	0	0.8025	0.000749604040907431	0	0.0774766488118266	0	0	0.8014	0	0	0.806	0.1975
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1926.2	0	0.0411	0.8018	0.00587111009444386	0.00990557740934047	0.0780549531430242	0	0.0367	0.7953	2e-04	0.047	0.8078	0.1571
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3607.2	0.0279	0	0.8016	0.00810109081809884	0	0.0776358333270008	0.0256	0	0.8001	0.0298	0	0.8045	0.1705
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold570.3	0.8013	0	0	0.0790107005961763	0	0	0.8003	0	0	0.8049	0	0	0.1987
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold776.1	0.0014	0	0.8012	0.00503684352829312	0	0.0776296363621918	0	0	0.7988	0.0034	0	0.8049	0.1974
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2639.7	0.0082	0	0.8011	0.00454456918446349	9.57826285221151e-06	0.0774765721387902	0.0056	0	0.7985	0.0105	0	0.8057	0.1907
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold707.5	0.0321	0.8011	0	0.00959671259476762	0.0776663676259594	0.00505836341467577	0.0275	0.794	0	0.0378	0.8052	0	0.1668
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4846.2	0	0	0.801	0.00224507010788764	0.00102814950436692	0.0771436282409994	0	0	0.7986	0	0	0.8046	0.199
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3706.4	0.0363	2e-04	0.8008	0.00461362531704613	0.00157079508966876	0.0771819486830596	0.0343	0	0.798	0.0379	0.0018	0.8039	0.1627
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7946.2	0.0743	0.004	0.8008	0.0180349628824285	0.00628960965421913	0.0785367021727761	0.0594	7e-04	0.7944	0.0808	0.0062	0.8106	0.1209
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2508.3	0.0567	0.0503	0.8003	0.00932015434036929	0.0078573434273706	0.0772651215259334	0.0505	0.047	0.7965	0.061	0.0533	0.8044	0.0927
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9584.1	0.0047	0.0172	0.8	0.00337421691497903	0.00839211935962813	0.0777249163709591	0.0033	0.0129	0.7939	0.0071	0.0228	0.8052	0.1781
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1721.7	5e-04	0.007	0.7999	0.00184053030887104	0.00378401348702626	0.0776086746520235	0	0.0055	0.7968	0.0022	0.0088	0.8069	0.1926
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1520.6	0.7994	0	0	0.078873505549556	0	0	0.7973	0	0	0.804	0	0	0.2006
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1046.3	0.0061	0.0082	0.799	0.00753241934231545	0.00523314179253029	0.0770377966000774	0.0017	0.0041	0.7911	0.0124	0.0118	0.8038	0.1867
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold452.9	0.0442	0	0.7984	0.0134120694474695	0.00353033093255776	0.0770827394031724	0.0365	0	0.7888	0.0528	0.0019	0.8051	0.1574
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3722.1	0.0655	0	0.7983	0.03260192501649	0	0.082283772448101	0.0646	0	0.7963	0.0673	0	0.8013	0.1362
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2949.1	0	0.0835	0.7977	0.00312814653006498	0.00966323192871769	0.0765812503945617	0	0.08	0.7949	0.0031	0.0851	0.8	0.1188
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold745.8	0.091	0	0.7975	0.0103479978808807	0	0.076823415480939	0.0873	0	0.7957	0.0924	0	0.8033	0.1115
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold439.10	0.065	0	0.797	0.0101201223133471	0.00173366557625028	0.0767850976859409	0.0606	0	0.7941	0.0694	0	0.8014	0.138
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold462.11	0.0362	0	0.7965	0.00529289845359753	0	0.0766733623588587	0.0336	0	0.7941	0.0384	0	0.8019	0.1673
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold414.11	0.0546	0.7958	0	0.00903404582841495	0.0768674254091081	0.000568889924183563	0.0523	0.7937	0	0.0569	0.7981	0	0.1496
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold18023.1	0.1044	6e-04	0.7957	0.0111522579609813	0.00254935881687262	0.0764385036836531	0.1015	0	0.793	0.1068	0.0025	0.7986	0.0993000000000001
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7165.2	0.0616	0	0.7947	0.00761737801624271	0.000918990197635602	0.0765575908801521	0.0592	0	0.7916	0.0634	0	0.8006	0.1437
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2657.5	0	0.7946	0	0	0.0765629074052833	0	0	0.7931	0	0	0.7968	0	0.2054
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold227.7	0.0335	0	0.7945	0.00543918420083768	0.00126904720239352	0.0764645462274219	0.0319	0	0.7921	0.0362	0	0.7969	0.172
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7685.6	0.0198	0	0.7934	0.0124157280942944	0	0.0786710319889729	0.0117	0	0.7855	0.0261	0	0.8037	0.1868
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1482.6	0.7925	0.0365	0	0.0767007589624525	0.00824122913334355	0.00075668276532471	0.7908	0.0349	0	0.7958	0.0399	0	0.171
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5594.2	0.0332	0.012	0.7919	0.00629556391774984	0.00481781137965946	0.0768602573773875	0.0295	0.0094	0.7876	0.0359	0.0152	0.7975	0.1629
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2174.6	0	0	0.7917	0.00132896327680547	0	0.0763675438698328	0	0	0.7897	0	0	0.7947	0.2083
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold322.8	0.0475	0	0.7914	0.0192749555375673	0.016909728846543	0.0766037222661907	0.0192	0	0.7881	0.0517	0.0244	0.7957	0.1611
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4049.6	0.0273	2e-04	0.7911	0.00489034115673844	0.00237106882654727	0.0763248367175851	0.0256	0	0.7896	0.0293	0.0026	0.7938	0.1814
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1705.1	0.0323	0	0.7909	0.00849294374419529	0	0.0761660090599449	0.0272	0	0.7852	0.0378	0	0.7947	0.1768
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3839.3	0	0.0263	0.7909	0	0.00611577104326337	0.0764025427404542	0	0.0239	0.7875	0	0.0292	0.7961	0.1828
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9705.1	0.0539	0	0.7907	0.0214878084581549	0.000885114949792345	0.0786188641281848	0.0492	0	0.7861	0.0587	0	0.7952	0.1554
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4035.2	0.014	0.0891	0.7899	0.00388198965698106	0.0133297520037374	0.0766807677609612	0.0127	0.0811	0.7832	0.0167	0.0958	0.7976	0.107
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8178.1	0.0188	0	0.7895	0.0246555441973404	0.00832682702174634	0.0772353532459687	0.0171	0	0.7881	0.0213	0	0.7923	0.1917
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2491.1	0.0221	0.074	0.7886	0.00390469280378713	0.0102745404163848	0.0762646745514439	0.0206	0.0688	0.7832	0.0242	0.0793	0.7958	0.1153
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3112.2	0.0462	0	0.7884	0.0240522647729224	0.0034762465160427	0.0760846541514755	0.0422	0	0.7863	0.0508	0	0.7906	0.1654
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold11644.1	0.7883	0	0.0098	0.0777857598205023	0.00916164972524454	0.00384255748769115	0.7862	0	0.0073	0.7938	0	0.0111	0.2019
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold79.4	0.0052	0	0.7883	0.00718531367344508	0	0.0766931882172482	0.0012	0	0.7819	0.0103	0	0.7929	0.2065
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3436.1	0.0054	0.0033	0.7875	0.0105175306303644	0.00626357648775369	0.0761599091727765	0	0	0.7794	0.0134	0.0083	0.7926	0.2038
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold739.5	0.0457	0	0.7875	0.0113077776721049	0.000985968496959341	0.0771479214379431	0.0438	0	0.7862	0.0469	0	0.7904	0.1668
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4262.2	0.0551	0.0537	0.7867	0.0188110866956363	0.0139794436118505	0.077403875037882	0.0524	0.0482	0.7832	0.0578	0.0591	0.7914	0.1045
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold860.6	0.0659	0.0075	0.7866	0.00888946306122139	0.00537145967135744	0.0761364368305464	0.0631	0.0057	0.7835	0.0677	0.0115	0.7895	0.14
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2400.4	0.0423	0.0075	0.7855	0.00654133580196538	0.0053625478841422	0.0763890273634182	0.0416	0.0045	0.7834	0.0435	0.0091	0.792	0.1647
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6974.2	0.0167	0	0.7854	0.00412889279244101	0	0.0759337526915755	0.0157	0	0.7834	0.0177	0	0.7886	0.1979
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2110.1	8e-04	0	0.785	0.00434124229242302	0.003528993786587	0.0758441295425601	0	0	0.783	0.0029	0.0014	0.7893	0.2142
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2091.5	0.0163	0	0.7839	0.00608966917625094	0.00310133229073795	0.075649793549066	0.0141	0	0.7818	0.0188	0	0.7869	0.1998
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1334.1	0.7827	0	0.013	0.133477952711325	0	0.00543694197967791	0.7811	0	0.0113	0.7901	0	0.0144	0.2043
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5228.2	0.0209	0	0.7827	0.00564106993969761	0.00196278621647046	0.0779334345070668	0.0192	0	0.7807	0.0222	0	0.785	0.1964
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold752.10	0.0579	0.7823	0	0.00879782575540264	0.0761681518289706	0	0.0573	0.782	0	0.0615	0.783	0	0.1598
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6586.1	0	0.0199	0.7821	0.00576011335638071	0.00540352825171743	0.0759486825108074	0	0.0167	0.7791	4e-04	0.0217	0.7861	0.198
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2816.3	0.0145	0	0.781	0.00346030840890569	0	0.0755309525474723	0.0122	0	0.7792	0.0164	0	0.7853	0.2045
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6342.1	0.0248	0.026	0.7809	0.00694866717688854	0.00705398422949923	0.0767839748166962	0.0218	0.0215	0.7773	0.0276	0.0284	0.7853	0.1683
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6095.4	0.0579	0	0.7803	0.00895314216753556	0	0.0753661962839028	0.0546	0	0.7782	0.0611	0	0.785	0.1618
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5093.1	0.0788	0	0.7802	0.0125824649166014	0.00178525219010172	0.0750139633620731	0.0767	0	0.7776	0.0841	0	0.7839	0.141
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1372.1	0.0438	0	0.7798	0.00767001898963706	0.00146105868829962	0.0752775353107424	0.0421	0	0.778	0.0451	0	0.7833	0.1764
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4600.1	0.0511	0	0.7791	0.00813517592470243	0.00219910014649136	0.0751694745887972	0.0476	0	0.7766	0.0553	0	0.7829	0.1698
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3970.2	0.0251	0.022	0.7789	0.00933407644121975	0.00922071067037322	0.0760533097631255	0.02	0.0172	0.7713	0.0297	0.0278	0.7881	0.174
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5415.1	0.0472	0	0.7787	0.00730851025314225	0.00473525179711271	0.0752365696893502	0.0452	0	0.776	0.0511	0.0013	0.7816	0.1741
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6975.1	0.0757	0.7779	0.0135	0.0221414354805106	0.0811435051736874	0.026554162524934	0.0713	0.7729	0.0083	0.0777	0.7849	0.019	0.1329
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2069.6	0.0688	0	0.7777	0.0116786642111755	0	0.0748416620144735	0.0633	0	0.7721	0.0747	0	0.782	0.1535
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold324.1	0.0497	0.004	0.7773	0.0144585689390833	0.0063648207292423	0.0763095565331149	0.047	9e-04	0.7736	0.0545	0.0086	0.7811	0.169
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold933.4	0.0219	0	0.7772	0.0095843199864386	0.00101971143806545	0.0748726537732202	0.0187	0	0.7739	0.0244	0	0.7835	0.2009
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1753.4	0.0828	0	0.777	0.0199392545472348	0	0.0761948793989406	0.0688	0	0.7653	0.089	0	0.7852	0.1402
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold10816.1	0.0791	0	0.7769	0.00961368022323348	0	0.0749048998264388	0.0753	0	0.7737	0.0835	0	0.7808	0.144
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8766.1	0	0	0.7763	0.00405019914940575	0.00230670844269913	0.0750796967093505	0	0	0.7719	0.0013	2e-04	0.782	0.2237
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3211.2	0.0342	0	0.7762	0.00615562625770382	0	0.0751592997671498	0.0319	0	0.7737	0.0367	0	0.7806	0.1896
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1180.3	0.0015	0	0.7758	0.00601080251355413	0.000189097144894553	0.0749434467946676	0	0	0.7726	0.0044	0	0.7804	0.2227
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold922.1	0.0545	0.0306	0.7753	0.00743030695421871	0.0084487599292741	0.075426377560322	0.0529	0.0272	0.7722	0.0556	0.0335	0.781	0.1396
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5144.2	0.1233	0	0.7752	0.0199960135765469	0.00159557449467576	0.0749791754870033	0.1209	0	0.773	0.1274	0	0.7803	0.1015
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2181.4	0.0029	0	0.7751	0.00346353682322824	0	0.0765941261103235	0	0	0.7726	0.0038	0	0.7763	0.222
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6592.4	0	0.0067	0.775	0.00317657337654614	0.00405608992053	0.0751905449369154	0	0.0043	0.7715	0.0029	0.0091	0.7819	0.2183
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1231.5	0.7749	0	0	0.0753080566035173	0	0.000813780813050267	0.7721	0	0	0.7802	0	0	0.2251
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3285.4	0	0	0.7748	0	0	0.0749117759275068	0	0	0.7729	0	0	0.779	0.2252
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2929.3	0.0601	0	0.7745	0.0115836398363661	0.000134095679930961	0.0757254553558769	0.0542	0	0.7708	0.0643	0	0.7807	0.1654
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold714.1	0.0254	0.0375	0.7744	0.00589890465364631	0.00749984969834672	0.0747504378098836	0.0222	0.0347	0.7726	0.0288	0.0405	0.7807	0.1627
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9358.2	0.0186	0	0.774	0.00627106927787196	0	0.0749281686711649	0.0173	0	0.773	0.02	0	0.7755	0.2074
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold625.7	0.0264	0.0053	0.7731	0.012097878938955	0.00754393969778248	0.0751634132641009	0.015	0	0.7656	0.0339	0.0128	0.7799	0.1952
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6378.3	0.0728	0.0679	0.7728	0.0209264871902334	0.027010156783827	0.0817493167660081	0.0712	0.0663	0.7686	0.0756	0.0702	0.7775	0.0864999999999999
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6050.1	0.1014	0.0097	0.772	0.0130834970480028	0.00538176752364493	0.0743768006003896	0.1004	0.0075	0.7692	0.1026	0.0113	0.7753	0.1169
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1813.2	0.0658	0.0302	0.7716	0.0109300608432605	0.00960383327945311	0.0756551275403039	0.0635	0.0255	0.7663	0.0682	0.0346	0.7775	0.1324
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6873.1	0.0136	0.023	0.7708	0.0162646099930585	0.00635454800329636	0.0772516806798139	0.0114	0.0201	0.7682	0.0166	0.0256	0.7739	0.1926
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold10786.2	0.0305	0	0.7703	0.00895708043060343	0	0.0751037512755355	0.0291	0	0.768	0.0324	0	0.773	0.1992
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold490.12	0.0156	0.0459	0.7701	0.00407099667543005	0.00925536807805495	0.0744276611309285	0.0136	0.0429	0.7673	0.017	0.0497	0.7756	0.1684
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4714.1	0.0109	0	0.7689	0.00876275653779521	0.00381100753834946	0.0744130885362097	0.004	0	0.7647	0.0161	7e-04	0.7758	0.2202
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5577.2	0.0593	0.0036	0.7684	0.0124100802472474	0.0736452552012656	0.10405675917565	0.0552	0	0.7635	0.0629	0.0092	0.7712	0.1687
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold911.12	0	0.0087	0.7682	0.00349339214103375	0.00600844065938264	0.0744252290649666	0	0.007	0.7663	0	0.012	0.7707	0.2231
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1295.5	0.0283	0	0.7679	0.00557666534752024	0.00257229581161259	0.0746712633401052	0.0263	0	0.7656	0.0309	0	0.772	0.2038
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7288.1	0.009	0	0.7658	0.00491151728478441	0.00288480500173984	0.0745164056398329	0.0064	0	0.762	0.0123	0	0.7702	0.2252
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8765.2	0.01	0	0.7657	0.00948784529231267	0	0.074698055829334	0.0055	0	0.7605	0.0149	0	0.772	0.2243
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5842.1	0.0468	0	0.7656	0.011526583790395	0	0.0740242305427175	0.0402	0	0.7592	0.0542	0	0.7728	0.1876
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2635.3	0.0189	0.0877	0.7652	0.0111375052460448	0.0150167090648482	0.0738485104389634	0.0169	0.0842	0.7634	0.0218	0.0937	0.7683	0.1282
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3529.2	0.1711	0.7651	0	0.0267530252400941	0.114662342783197	0.0761606207715187	0.1684	0.7623	0	0.1744	0.7675	0	0.0638
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold450.19	0	0.0869	0.7648	0.00239183896739298	0.0118741344087839	0.0746983199457546	0	0.0806	0.7593	0	0.0918	0.7718	0.1483
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2388.2	0	0	0.7647	0.00146746456843055	0.00373155015117725	0.0743623559081794	0	0	0.7625	0	0.0018	0.7699	0.2353
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5994.2	0	0	0.7647	0.00215135537172268	0.00136011332501404	0.0738348231602887	0	0	0.7623	0	0	0.7685	0.2353
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3722.3	0	0	0.7644	0.00920245021959764	0	0.0754913409624747	0	0	0.7626	0.0022	0	0.768	0.2356
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2015.1	0.0207	0	0.7643	0.00712084610151737	0	0.0749001311068499	0.017	0	0.7593	0.0237	0	0.7702	0.215
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold542.5	0.0364	0.015	0.7638	0.00988948694774933	0.0097461247166689	0.0740982985346873	0.0321	0.0113	0.7599	0.0386	0.0197	0.769	0.1848
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold981.3	0	0.0294	0.7627	0.000249034834157499	0.0081607448000456	0.0734819320589065	0	0.0244	0.7604	0	0.0343	0.7668	0.2079
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold10410.3	0.0268	0	0.7624	0.00589498583272766	0.00153718878846736	0.0737467010959001	0.025	0	0.7598	0.0293	0	0.7673	0.2108
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold13408.1	0.0829	0.7623	0	0.0118108121534504	0.241688852062624	0.239716158741558	0.0777	0.754	0	0.0864	0.7669	0	0.1548
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6145.1	0.0212	0.0151	0.7619	0.00775781302487911	0.00695320165476192	0.0736183669687654	0.0173	0.0121	0.7591	0.0234	0.0183	0.7649	0.2018
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1327.5	0	0.7614	0	0.00060187440821319	0.0737862791432548	0	0	0.7595	0	0	0.7644	0	0.2386
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold406.3	0	0.0495	0.7614	0.00234244253654962	0.00887365558868643	0.0732865256626135	0	0.0454	0.759	0.001	0.0553	0.7651	0.1891
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1454.3	0.0108	0	0.7609	0.00500958154315435	0.00364007711455843	0.0732220515590938	0.0085	0	0.7585	0.0136	0.0029	0.7647	0.2283
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3607.1	0.0051	0	0.7609	0.00837246551077924	0.00220283772749758	0.0738974720896705	0.0012	0	0.7581	0.0085	0	0.7638	0.234
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold143.4	0.0103	0.0033	0.7608	0.0074983637358824	0.00334829516770421	0.0767538942577124	0.0063	9e-04	0.7559	0.0134	0.0058	0.7667	0.2256
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4057.4	0.0794	0.0056	0.7604	0.0124030796434403	0.00675165400507767	0.0735672525122546	0.0736	0.0025	0.7544	0.0887	0.0097	0.767	0.1546
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3839.1	0.0175	0.0227	0.7603	0.00546156698186369	0.00829086897284227	0.0738301475325324	0.0149	0.0195	0.754	0.0198	0.0268	0.7672	0.1995
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold11889.1	0.123	0	0.7597	0.0178464261197122	0.000890778445255671	0.0735731993961455	0.1202	0	0.7584	0.1253	0	0.7628	0.1173
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8543.1	0.1166	0.7592	0	0.0129249653062798	0.0733804509228573	0.00721967547036455	0.1142	0.7575	0	0.1187	0.7629	0	0.1242
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1585.10	0.0178	0.1052	0.759	0.0038624601446502	0.0145221769667365	0.0737311034090895	0.0159	0.1029	0.7569	0.0187	0.1082	0.7634	0.118
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6698.3	0	0	0.7588	0.00307707646837917	0	0.0742762288369197	0	0	0.7564	0	0	0.7624	0.2412
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2174.2	0.0481	0	0.7574	0.0102835123820276	0	0.0743084987861083	0.0437	0	0.7539	0.0525	0	0.763	0.1945
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold364.6	0.0174	0	0.7573	0.00567487487905825	0	0.0731109602080866	0.016	0	0.7553	0.0201	0	0.7626	0.2253
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold13905.1	0.0377	0.0287	0.7572	0.0128531818257003	0.0115103727835982	0.0734614359409499	0.0286	0.022	0.7518	0.0427	0.0375	0.7627	0.1764
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold448.8	0.0343	0	0.7564	0.010978097847439	0	0.0731915997354305	0.0237	0	0.7481	0.0406	0	0.759	0.2093
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold525.6	0.0289	0	0.7562	0.00647775618392583	0.00109283568769464	0.0730309601004767	0.0256	0	0.7545	0.0336	0	0.7607	0.2149
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold739.6	0	0	0.7559	0.00168578232448076	0	0.0731418900414197	0	0	0.7545	0	0	0.7577	0.2441
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold98.4	0.0183	0.0113	0.7558	0.00679985658740258	0.00480070448024307	0.0731463681878258	0.0151	0.0087	0.7523	0.0232	0.0139	0.7601	0.2146
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold13636.2	0.007	0.0302	0.7554	0.00340053712452961	0.0085358470391345	0.0732485531731787	0.0049	0.0266	0.7519	0.0081	0.035	0.7613	0.2074
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3342.1	0.7553	0	0	0.0884230853535742	0	0.000273224662020323	0.7542	0	0	0.757	0	0	0.2447
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8142.2	0.0264	0.0088	0.7552	0.0111016574206539	0.00387377089119003	0.0733123919339502	0.0167	0.0073	0.746	0.0319	0.0105	0.7599	0.2096
